gender,race,age,gpa,years_experience,education_level,skills_score,resume_quality,education_encoded,biased_hiring_score,hired_biased,true_hiring_score,hired_true,age_group,original_prediction,mitigated_prediction
Male,White,56,2.966101268011933,13,Bachelor,82,32,0,124.66101268011931,1,112.66101268011933,0,Senior,1,0
Male,Black,56,3.766351086608056,8,Bachelor,74,25,0,91.16351086608056,0,103.16351086608056,0,Senior,0,0
Male,White,43,3.6273940007065235,17,Bachelor,3,16,0,116.77394000706524,0,79.77394000706524,0,Middle,0,0
Male,White,58,2.9314202687596684,5,Bachelor,22,55,0,89.81420268759669,0,77.81420268759669,0,Senior,0,0
Male,Asian,43,3.5898864052015638,14,Master,68,92,2,176.89886405201565,1,163.89886405201565,1,Middle,1,1
Female,Hispanic,32,3.335612807099578,15,Bachelor,52,83,0,125.8561280709958,1,130.8561280709958,1,Middle,1,1
Male,White,53,3.883404733360141,7,Master,4,29,2,81.3340473336014,0,89.3340473336014,0,Senior,0,0
Female,Hispanic,56,3.568590653349288,18,Bachelor,17,4,0,52.18590653349288,0,82.18590653349288,0,Senior,0,0
Male,White,52,3.473497862438818,4,Bachelor,16,5,0,65.23497862438819,0,53.234978624388184,0,Senior,0,0
Male,Asian,29,3.8639797393354818,13,High School,57,61,1,141.63979739335483,1,133.63979739335483,1,Young,1,1
Male,White,41,3.2077023407788006,6,High School,66,9,1,118.577023407788,1,91.577023407788,0,Middle,0,0
Male,Hispanic,55,2.8134497720304648,3,Bachelor,71,69,0,99.13449772030465,0,104.13449772030465,0,Senior,0,0
Female,Hispanic,25,3.300419869347053,0,High School,55,9,1,45.00419869347053,0,75.00419869347053,0,Young,0,0
Male,White,39,3.0222928479357263,3,Bachelor,39,84,0,134.72292847935728,1,97.72292847935726,0,Middle,1,0
Female,Hispanic,25,3.50209827457485,13,PhD,86,43,3,105.5209827457485,0,155.52098274574848,1,Young,0,1
Male,Hispanic,41,3.230972017489094,15,High School,86,55,1,152.80972017489094,1,142.80972017489094,1,Middle,1,1
Female,Asian,30,3.4014684362102656,6,Master,1,3,2,56.014684362102656,0,68.01468436210266,0,Young,0,0
Female,White,37,2.5979426335522433,9,High School,20,12,1,71.97942633552243,0,69.97942633552243,0,Middle,0,0
Female,Hispanic,47,3.4541432676778125,9,Master,51,73,2,109.54143267677813,0,134.54143267677813,1,Senior,0,1
Male,Hispanic,59,2.5573886065728955,3,Bachelor,23,79,0,77.57388606572896,0,82.57388606572896,0,Senior,0,0
Male,White,46,3.6808800907676753,11,PhD,52,18,3,130.80880090767675,1,123.80880090767675,1,Senior,1,0
Male,Other,25,3.6816271882945193,5,High School,37,69,1,109.81627188294519,0,109.81627188294519,0,Young,0,0
Female,White,59,3.373977066303395,12,Bachelor,19,89,0,98.73977066303395,0,111.73977066303395,0,Senior,0,0
Male,White,40,3.355043454176266,0,High School,49,61,1,125.55043454176266,1,98.55043454176266,0,Middle,1,0
Male,Black,35,3.08817196469354,7,Bachelor,38,8,0,80.88171964693541,0,67.88171964693541,0,Middle,0,0
Female,Black,42,2.8983856641848122,15,PhD,59,45,3,98.98385664184812,0,140.98385664184812,1,Middle,0,1
Male,Black,36,3.1925103972853113,4,Master,90,55,2,125.42510397285311,1,132.4251039728531,1,Middle,1,1
Female,White,24,4.0,6,Master,38,73,2,104.5,0,127.5,1,Young,0,0
Male,Other,58,3.3146594583940114,2,Bachelor,70,39,0,91.64659458394011,0,91.64659458394011,0,Senior,0,0
Male,White,37,2.5271254479752154,1,Master,32,66,2,113.27125447975216,0,96.27125447975216,0,Middle,0,0
Female,White,35,2.3458205168804303,1,Bachelor,28,82,0,92.4582051688043,0,80.4582051688043,0,Middle,0,0
Male,White,30,2.4809628242548967,19,High School,73,61,1,166.80962824254897,1,139.80962824254897,1,Young,1,1
Female,Black,28,3.01120170986577,9,Master,9,98,2,74.6120170986577,0,121.6120170986577,1,Young,0,0
Male,Hispanic,35,3.8328995421831724,19,Bachelor,75,45,0,156.32899542183173,1,136.32899542183173,1,Middle,1,1
Male,Asian,27,2.6882581068156535,8,High School,66,5,1,96.38258106815653,0,88.38258106815653,0,Young,0,0
Female,Hispanic,42,3.9108732422977464,17,High School,2,28,1,83.10873242297745,0,98.10873242297745,0,Middle,0,0
Female,White,36,3.2897241958682875,5,Bachelor,76,18,0,101.89724195868288,0,89.89724195868288,0,Middle,0,0
Female,Black,29,3.4417218341391593,19,Bachelor,30,14,0,67.41721834139159,0,94.41721834139159,0,Young,0,0
Male,White,55,3.4280197941918473,5,Bachelor,26,56,0,97.28019794191847,0,85.28019794191847,0,Senior,0,0
Female,White,22,3.495332648352189,9,Master,69,37,2,102.95332648352189,0,125.95332648352189,1,Young,0,0
Male,White,53,2.994317255988922,8,Master,26,20,2,80.94317255988922,0,88.94317255988922,0,Senior,0,0
Male,Asian,26,2.03279220539243,8,PhD,98,50,3,128.32792205392428,1,140.32792205392428,1,Young,1,1
Female,Black,51,2.90582148876718,2,Bachelor,8,38,0,19.058214887671802,0,56.0582148876718,0,Senior,0,0
Male,Asian,43,2.7560604072319115,11,Master,5,86,2,128.0606040723191,1,115.06060407231911,0,Middle,1,1
Other,White,41,3.355281241852139,10,Master,5,19,2,87.5528124185214,0,85.5528124185214,0,Middle,0,0
Male,White,37,3.309619458745169,13,Bachelor,25,1,0,109.09619458745169,0,72.09619458745169,0,Middle,0,0
Male,Black,28,3.063810188457387,18,Bachelor,42,31,0,101.13810188457387,0,103.13810188457387,0,Young,0,0
Male,White,28,4.0,9,Bachelor,18,91,0,134.5,1,112.5,0,Young,1,1
Female,Hispanic,23,2.879635693686678,18,High School,15,3,1,53.79635693686677,0,83.79635693686677,0,Young,0,0
Female,Black,35,2.087133331305555,4,Bachelor,22,6,0,30.87133331305555,0,42.87133331305555,0,Middle,0,0
Female,White,52,3.2597283367028935,8,Bachelor,74,2,0,73.59728336702894,0,86.59728336702894,0,Senior,0,0
Female,Other,35,3.7945974860469738,0,High School,79,24,1,89.44597486046973,0,99.44597486046973,0,Middle,0,0
Female,Black,26,3.3435804388013874,14,High School,28,8,1,52.43580438801388,0,89.43580438801388,0,Young,0,0
Female,White,32,3.0216807529304783,3,Bachelor,37,86,0,109.71680752930479,0,97.71680752930479,0,Middle,0,0
Male,Black,26,3.320223752570006,6,Master,58,86,2,115.20223752570007,0,137.20223752570007,1,Young,0,0
Male,White,50,4.0,5,Master,47,25,2,123.0,1,106.0,0,Senior,1,1
Male,Hispanic,32,2.7624359860196583,14,Bachelor,19,63,0,116.62435986019659,0,96.62435986019659,0,Middle,0,0
Other,Hispanic,26,3.215436592102127,5,Bachelor,20,17,0,50.65436592102127,0,60.65436592102127,0,Young,0,0
Female,Other,53,3.5349713880803106,6,Bachelor,27,87,0,79.34971388080311,0,104.34971388080311,0,Senior,0,0
Male,Black,57,3.3269435953327986,19,Bachelor,49,90,0,128.76943595332799,1,140.76943595332799,1,Senior,1,1
Female,White,36,3.0760664703773677,2,High School,32,1,1,63.26066470377368,0,61.26066470377368,0,Middle,0,0
Female,Asian,40,2.9868370667790956,12,Master,39,0,2,81.36837066779096,0,93.36837066779096,0,Middle,0,0
Male,White,43,3.057402762654108,1,Bachelor,89,47,0,137.57402762654107,1,100.57402762654108,0,Middle,1,1
Female,Black,55,3.4660161627113335,2,Master,53,79,2,67.66016162711333,0,124.66016162711333,1,Senior,0,0
Female,Black,38,3.436886180929424,12,Master,9,62,2,81.86886180929424,0,113.86886180929424,0,Middle,0,0
Male,White,33,4.0,8,Bachelor,33,87,0,153.0,1,116.0,1,Middle,1,1
Female,White,46,2.4316052430068424,18,Bachelor,72,35,0,125.81605243006842,1,113.81605243006842,0,Senior,1,1
Male,Hispanic,38,4.0,17,Bachelor,35,62,0,142.5,1,122.5,1,Middle,1,1
Female,Hispanic,31,3.09776183528775,4,Bachelor,74,74,0,107.9776183528775,0,112.9776183528775,0,Middle,0,1
Other,White,49,3.1547064893059433,9,Bachelor,73,25,0,120.54706489305943,1,98.54706489305943,0,Senior,1,1
Female,White,39,3.6293665675796674,13,PhD,6,5,3,79.79366567579667,0,97.79366567579667,0,Middle,0,0
Male,White,39,3.6262042050799876,16,Master,15,25,2,125.26204205079988,1,108.26204205079988,0,Middle,1,0
Female,Hispanic,53,3.7783090169575066,2,PhD,50,92,3,82.78309016957508,0,142.78309016957508,1,Senior,0,0
Female,White,35,3.887388644460476,6,High School,89,42,1,128.37388644460475,1,126.37388644460476,1,Middle,1,1
Male,Asian,37,3.1800845023580098,8,High School,95,0,1,128.3008450235801,1,105.3008450235801,0,Middle,1,1
Female,White,39,3.893815440392023,4,High School,60,8,1,92.93815440392024,0,90.93815440392024,0,Middle,0,0
Male,Black,37,2.885421906939151,3,Bachelor,30,26,0,75.8542190693915,0,62.854219069391505,0,Middle,0,0
Female,White,38,3.0473515121390458,2,Bachelor,31,70,0,96.97351512139045,0,84.97351512139045,0,Middle,0,0
Male,Asian,28,3.1089924655085808,12,Bachelor,44,2,0,96.08992465508581,0,78.08992465508581,0,Young,0,0
Male,White,33,2.9366851935517335,8,Bachelor,75,60,0,149.86685193551733,1,112.86685193551733,0,Middle,1,1
Male,Black,55,3.229928162172938,6,PhD,26,72,3,81.29928162172938,0,123.29928162172938,1,Senior,0,0
Female,White,31,3.6482123609537065,7,PhD,21,1,3,73.48212360953707,0,91.48212360953707,0,Middle,0,0
Male,Asian,26,3.525672988725824,9,Bachelor,14,73,0,114.75672988725825,0,96.75672988725825,0,Young,0,0
Female,Hispanic,42,2.8934078333958637,0,Master,7,80,2,67.43407833395864,0,92.43407833395864,0,Middle,0,0
Male,White,24,2.852239642446777,19,Bachelor,67,30,0,137.0223964244678,1,115.02239642446777,0,Young,1,1
Male,Hispanic,40,2.7723265021303667,0,Bachelor,7,64,0,83.22326502130366,0,63.22326502130367,0,Middle,0,0
Male,Black,56,3.2443959111589016,18,Master,86,17,2,107.94395911158901,0,139.943959111589,1,Senior,0,0
Female,White,27,2.4095782712287903,1,High School,15,5,1,33.0957827122879,0,46.0957827122879,0,Young,0,0
Male,White,35,2.7546998005739325,11,Master,47,41,2,130.54699800573934,1,113.54699800573933,0,Middle,1,1
Female,White,25,2.970589463662448,12,Master,33,67,2,100.70589463662448,0,123.70589463662448,1,Young,0,0
Female,Asian,39,3.7276854789311766,13,Master,85,3,2,115.27685478931177,0,127.27685478931177,1,Middle,0,0
Female,Asian,50,3.1339148644145753,4,PhD,86,98,3,139.33914864414575,1,161.33914864414575,1,Senior,1,1
Male,White,56,3.7029294922329288,2,Bachelor,56,3,0,82.52929492232929,0,70.52929492232929,0,Senior,0,0
Male,Black,59,3.293787396595487,16,High School,4,64,1,86.93787396595488,0,108.93787396595488,0,Senior,0,0
Female,Hispanic,37,2.962850417090213,0,Bachelor,43,40,0,66.12850417090213,0,71.12850417090213,0,Middle,0,0
Male,Hispanic,41,2.9834290502816825,13,Bachelor,70,42,0,131.83429050281683,1,111.83429050281683,0,Middle,1,1
Female,Black,45,2.616970940710832,5,High School,36,94,1,89.16970940710831,0,111.16970940710831,0,Middle,0,0
Male,Other,56,4.0,16,Master,89,54,2,143.5,1,163.5,1,Senior,1,1
Female,Black,40,3.7552562757562202,3,Bachelor,27,18,0,54.0525627575622,0,66.0525627575622,0,Middle,0,0
Female,White,25,3.5018627877287662,5,PhD,67,20,3,85.51862787728766,0,118.51862787728766,1,Young,0,0
Other,Hispanic,54,2.5483451581959917,0,Master,95,57,2,81.48345158195991,0,121.48345158195991,1,Senior,0,0
Male,White,23,2.9741869556469354,8,Bachelor,37,29,0,100.74186955646935,0,78.74186955646935,0,Young,0,0
Female,White,34,2.712333161154889,3,Bachelor,45,6,0,70.62333161154889,0,58.62333161154889,0,Middle,0,0
Male,White,51,3.2637841165269563,8,Bachelor,72,68,0,130.63784116526955,1,118.63784116526956,1,Senior,1,1
Male,Hispanic,55,2.73634637303468,8,Bachelor,99,63,0,119.36346373034681,1,124.36346373034681,1,Senior,1,1
Female,Hispanic,51,2.8648547097752757,12,Bachelor,25,1,0,35.648547097752754,0,65.64854709775275,0,Senior,0,0
Female,White,45,2.749422524330523,16,High School,74,66,1,141.49422524330524,1,139.49422524330524,1,Middle,1,1
Other,White,54,3.0801233376179296,2,Master,83,78,2,112.3012333761793,0,135.3012333761793,1,Senior,0,0
Female,White,31,3.2357124902184027,5,Bachelor,52,73,0,116.85712490218403,0,104.85712490218403,0,Middle,0,0
Male,Black,39,3.0933690279935098,19,Master,62,8,2,116.93369027993509,0,123.93369027993509,1,Middle,0,0
Male,White,40,3.9664532327058133,14,Master,62,22,2,146.66453232705814,1,129.66453232705814,1,Middle,1,1
Female,Asian,28,3.605553452226569,13,Bachelor,37,13,0,80.05553452226569,0,87.05553452226569,0,Young,0,0
Male,White,40,2.808483600700548,12,High School,14,53,1,122.58483600700548,1,95.58483600700548,0,Middle,1,0
Male,White,45,3.362802840721711,8,Master,98,44,2,157.62802840721713,1,140.62802840721713,1,Middle,1,1
Male,White,36,2.8496694489683514,14,PhD,8,96,3,145.4966944896835,1,138.4966944896835,1,Middle,1,1
Male,White,44,3.0024380358596563,13,Bachelor,96,15,0,148.52438035859655,1,111.52438035859656,0,Middle,1,1
Male,Hispanic,25,3.4395986016380204,3,Bachelor,74,83,0,123.89598601638022,1,118.8959860163802,1,Young,1,1
Male,White,59,3.5328249952919553,10,Bachelor,21,71,0,113.32824995291955,0,101.32824995291955,0,Senior,0,0
Male,White,25,2.906283992855503,1,Bachelor,69,97,0,136.06283992855504,1,114.06283992855504,0,Young,1,1
Male,White,26,2.6475652066072457,15,Bachelor,55,94,0,152.97565206607246,1,130.97565206607246,1,Young,1,1
Other,White,44,3.243851748862166,18,Bachelor,36,56,0,136.43851748862164,1,114.43851748862166,0,Middle,1,1
Male,White,58,3.417311204290972,15,Master,56,7,2,107.67311204290972,0,115.67311204290972,1,Senior,0,0
Male,White,32,2.8808555846916377,6,Bachelor,59,24,0,119.30855584691638,1,82.30855584691638,0,Middle,1,0
Female,Black,32,3.6082772587827994,10,High School,84,40,1,106.082772587828,0,128.082772587828,1,Middle,0,1
Male,Black,34,3.5196465016327205,11,Bachelor,11,61,0,106.19646501632721,0,93.19646501632721,0,Middle,0,0
Female,White,35,2.8735644820481974,3,Master,6,76,2,87.73564482048198,0,95.73564482048198,0,Middle,0,0
Female,White,29,3.765081092929582,15,Bachelor,65,17,0,105.65081092929583,0,108.65081092929583,0,Young,0,0
Male,Other,46,3.7803636421587465,15,PhD,40,49,3,137.30363642158747,1,142.30363642158747,1,Senior,1,1
Male,White,39,4.0,6,Bachelor,23,40,0,120.5,1,83.5,0,Middle,1,0
Female,White,39,4.0,12,Bachelor,89,33,0,137.0,1,125.0,1,Middle,1,1
Female,White,31,2.748693388737892,4,Bachelor,24,99,0,108.98693388737891,0,96.98693388737891,0,Middle,0,0
Male,White,28,3.6624912604329007,0,Master,61,80,2,129.124912604329,1,127.12491260432901,1,Young,1,0
Female,Asian,35,3.639814648294657,4,Bachelor,83,11,0,99.39814648294657,0,91.39814648294657,0,Middle,0,0
Male,White,36,3.0257584002885656,13,Bachelor,43,79,0,154.25758400288566,1,117.25758400288566,1,Middle,1,1
Other,Asian,37,3.4274623640330164,10,Master,1,76,2,110.77462364033016,0,112.77462364033016,0,Middle,0,0
Male,White,23,2.2611881748880913,1,Master,41,74,2,104.1118817488809,0,102.1118817488809,0,Young,0,0
Female,White,51,2.247307166053517,17,High School,98,77,1,130.97307166053517,1,153.97307166053517,1,Senior,1,1
Female,Asian,51,2.342679029766326,14,Master,32,41,2,70.92679029766326,0,107.92679029766326,0,Senior,0,0
Female,White,39,3.394628460713364,13,Bachelor,16,54,0,106.94628460713363,0,94.94628460713363,0,Middle,0,0
Male,Black,52,3.418254565960031,12,Bachelor,62,91,0,122.6825456596003,1,134.6825456596003,1,Senior,1,1
Male,White,34,3.0630579434127903,1,Bachelor,21,58,0,109.1305794341279,0,72.1305794341279,0,Middle,0,0
Male,Asian,41,4.0,18,Bachelor,0,50,0,134.0,1,101.0,0,Middle,1,1
Male,White,56,3.693537701454643,7,High School,93,87,1,152.93537701454642,1,150.93537701454642,1,Senior,1,1
Male,Hispanic,44,2.400843407605085,16,Bachelor,69,52,0,136.50843407605083,1,116.50843407605085,1,Middle,1,1
Female,White,54,3.1140128970572887,14,Bachelor,53,80,0,112.64012897057289,0,125.64012897057289,1,Senior,0,0
Male,Hispanic,59,2.7301573419093486,19,Bachelor,13,8,0,70.80157341909349,0,75.80157341909349,0,Senior,0,0
Male,White,56,3.406997934360755,13,High School,99,93,1,168.06997934360754,1,166.06997934360754,1,Senior,1,1
Other,Asian,57,3.184710537617314,2,Bachelor,96,2,0,77.84710537617315,0,84.84710537617315,0,Senior,0,0
Female,White,41,2.7585108130467786,16,Bachelor,52,7,0,101.08510813046779,0,89.08510813046779,0,Middle,0,0
Female,Hispanic,24,4.0,2,Bachelor,5,81,0,67.0,0,87.0,0,Young,0,0
Other,White,29,3.2286984539793724,12,Master,89,58,2,136.7869845397937,1,149.7869845397937,1,Young,1,1
Male,White,53,2.9919802302648795,17,Bachelor,63,29,0,121.9198023026488,1,109.91980230264879,0,Senior,1,1
Male,White,50,3.073430025269847,0,Bachelor,87,66,0,144.23430025269846,1,107.23430025269847,0,Senior,1,1
Female,White,28,4.0,6,Bachelor,32,54,0,92.0,0,95.0,0,Young,0,0
Female,White,23,3.655637319917028,4,Master,71,33,2,93.55637319917028,0,116.55637319917028,1,Young,0,0
Male,Hispanic,42,3.1188244459174412,1,High School,43,42,1,95.68824445917441,0,85.68824445917441,0,Middle,0,0
Female,Other,27,2.703955159950189,16,Bachelor,33,27,0,74.03955159950189,0,89.03955159950189,0,Young,0,0
Male,White,49,2.7819024309202103,9,Bachelor,33,36,0,117.3190243092021,0,80.3190243092021,0,Senior,0,0
Male,Hispanic,57,2.9589286944976507,3,PhD,23,88,3,86.08928694497651,0,121.08928694497651,1,Senior,0,0
Male,Black,53,3.453582879607777,8,Bachelor,1,29,0,53.535828796077766,0,65.53582879607777,0,Senior,0,0
Female,White,30,3.5782659504933556,10,High School,7,70,1,106.28265950493355,0,104.28265950493355,0,Young,0,0
Female,Asian,32,2.837229420512479,11,Bachelor,24,61,0,100.87229420512479,0,92.87229420512479,0,Middle,0,0
Male,Asian,44,3.6003800916857513,11,Bachelor,93,28,0,151.50380091685753,1,118.50380091685751,1,Middle,1,1
Female,Other,32,2.7456920560159515,17,High School,31,1,1,77.45692056015952,0,87.45692056015952,0,Middle,0,0
Male,White,23,2.89411317301724,3,Master,55,89,2,128.9411317301724,1,126.9411317301724,1,Young,1,0
Male,Asian,24,2.4752382396472696,8,Bachelor,93,56,0,133.25238239647268,1,115.2523823964727,0,Young,1,1
Female,White,32,2.4603461269083056,7,Bachelor,6,56,0,81.60346126908306,0,69.60346126908306,0,Middle,0,0
Other,White,56,2.740286319601733,18,Bachelor,47,41,0,104.40286319601734,0,107.40286319601734,0,Senior,0,0
Female,White,36,3.187134122055324,12,Bachelor,87,48,0,135.37134122055323,1,123.37134122055323,1,Middle,1,1
Female,Other,32,2.703009309694605,1,Bachelor,53,56,0,83.53009309694605,0,83.53009309694605,0,Middle,0,0
Female,Hispanic,52,3.949042180852853,18,Bachelor,62,70,0,111.49042180852854,0,141.49042180852854,1,Senior,0,0
Female,Asian,49,2.733751506835521,13,Master,72,17,2,105.8375150683552,0,117.8375150683552,1,Senior,0,0
Male,Black,49,3.29197320125071,4,Bachelor,79,69,0,127.9197320125071,1,114.9197320125071,0,Senior,1,1
Male,White,53,3.860121483626334,9,Bachelor,1,26,0,82.10121483626334,0,70.10121483626334,0,Senior,0,0
Male,White,46,3.2462563021368775,16,Master,34,53,2,144.96256302136877,1,127.96256302136877,1,Senior,1,1
Male,White,41,3.0180420879154894,19,High School,97,23,1,165.1804208791549,1,138.1804208791549,1,Middle,1,1
Female,White,49,3.273504293276778,15,Master,21,96,2,133.23504293276778,1,141.23504293276778,1,Senior,1,1
Male,Asian,46,2.919132667969678,16,High School,82,94,1,182.19132667969677,1,159.19132667969677,1,Senior,1,1
Male,Black,32,2.6995954029786535,0,Bachelor,63,33,0,87.99595402978653,0,74.99595402978653,0,Middle,0,0
Male,White,40,3.5063531430172348,14,Bachelor,58,21,0,139.56353143017236,1,102.56353143017235,0,Middle,1,0
Female,White,49,2.9084442614567787,16,Bachelor,48,87,0,140.5844426145678,1,128.5844426145678,1,Senior,1,1
Male,White,22,3.668376631765213,10,High School,51,62,1,135.18376631765213,1,123.18376631765213,1,Young,1,1
Female,White,26,3.598131399763457,4,Master,20,35,2,68.48131399763457,0,91.48131399763457,0,Young,0,0
Male,Hispanic,31,3.283158254687562,3,PhD,11,91,3,109.83158254687562,0,119.83158254687562,1,Middle,0,0
Male,Black,55,3.685442944544079,8,Bachelor,10,83,0,87.35442944544079,0,99.35442944544079,0,Senior,0,0
Female,Hispanic,57,2.9279703909905845,15,Master,53,60,2,85.77970390990585,0,135.77970390990583,1,Senior,0,0
Female,White,23,3.591888452827506,11,Bachelor,82,81,0,136.41888452827504,1,139.41888452827504,1,Young,1,1
Male,White,39,3.589286448638925,17,PhD,69,41,3,161.89286448638924,1,154.89286448638924,1,Middle,1,1
Female,White,34,3.0492892553775413,2,Bachelor,13,95,0,100.49289255377542,0,88.49289255377542,0,Middle,0,0
Female,Hispanic,26,2.9851403054504173,14,Master,32,32,2,69.85140305450417,0,109.85140305450417,0,Young,0,0
Male,Asian,41,3.3645142729137336,17,High School,76,73,1,175.14514272913732,1,152.14514272913732,1,Middle,1,1
